backdrop_path,poster_path,genre_ids,keyword_ids,id,title,overview,popularity,release_date,vote_average,vote_count,genres,keywords,original_language,soup
/h4Z2gdoQj0yLVvFsxAJsbIREGEA.jpg,/xvwcRQiE7aanggwKgwj9T3x4pdt.jpg,[18],"[5215, 4637, 10093, 11001, 18393, 18396, 157008, 208370, 208504]",71705,Broken,"Father Michael, a Catholic priest presiding over a Northern urban parish, who is modern, maverick, and reassuringly flawed, must be confidante, counselor and confessor to a congregation struggling to reconcile its beliefs with the challenges of daily life.",25.141,2017-05-30,6.9,32,['drama'],"['northern england', 'parish', 'priest', 'religion', 'congregation', 'catholic', 'catholic church', 'traumatic childhood', 'confidant']",en,"Broken drama Father Michael, a Catholic priest presiding over a Northern urban parish, who is modern, maverick, and reassuringly flawed, must be confidante, counselor and confessor to a congregation struggling to reconcile its beliefs with the challenges of daily life. northern england parish priest religion congregation catholic catholic church traumatic childhood confidant"
/htYZyyux80Qa5VQ7JraNYe3xaPh.jpg,/tYoh3YfEkyqQbHZ8sRtJDMPELpx.jpg,[99],"[2337, 516, 739, 6158, 6337, 5521, 5707, 6443, 6218, 10303, 11937, 12399, 12400, 14576, 15302]",226751,Shiny Happy People: Duggar Family Secrets,"A limited docuseries exposing the truth beneath the wholesome Americana surface of reality tv’s favorite mega-family, The Duggars, and the radical organization behind them: The Institute in Basic Life Principles. As details of the family and their scandals unfold, we realize they’re part of an insidious, much larger threat already in motion, with democracy itself in peril.",24.371,2023-06-01,7.3,15,['documentary'],"['pedophilia', 'child abuse', 'sexual abuse', 'cult', 'patriarchy', 'arkansas', 'childhood trauma', 'child pornography', 'right wing extremism', 'domestic abuse', 'conservative', 'homeschooling', 'brainwashing', 'pedophile', 'evangelical christianity']",en,"Shiny Happy People: Duggar Family Secrets documentary A limited docuseries exposing the truth beneath the wholesome Americana surface of reality tv’s favorite mega-family, The Duggars, and the radical organization behind them: The Institute in Basic Life Principles. As details of the family and their scandals unfold, we realize they’re part of an insidious, much larger threat already in motion, with democracy itself in peril. pedophilia child abuse sexual abuse cult patriarchy arkansas childhood trauma child pornography right wing extremism domestic abuse conservative homeschooling brainwashing pedophile evangelical christianity"
/miA0bK3vRgckl08zGaC3VGccC3E.jpg,/96D7gab3CxKH65oeVNIzJtnKOOj.jpg,[18],"[128, 3036, 9840, 11162, 11157, 18035, 243959, 268806]",69465,Cain and Abel,"Takada Yu is an employee of a development firm. His father has favored his high-achieving older brother and been indifferent to Yu since young. So Yu craves for his father’s love and wants his recognition somehow. Then one day, Yu encounters a woman. Although it was the worst possible meeting, he gradually starts to have romantic feelings for her through work and an unexpected development. But ironically enough, she turns out to be the girlfriend of his older brother. Yu begins to realize what he truly treasures and matures as a person as he struggles with this complicated romance and with his older brother and father.",23.015,2016-10-17,0.0,0,['drama'],"['love triangle', 'bible', 'romance', 'miniseries', 'sibling rivalry', 'family', 'brother brother relationship', 'office worker']",ja,"Cain and Abel drama Takada Yu is an employee of a development firm. His father has favored his high-achieving older brother and been indifferent to Yu since young. So Yu craves for his father’s love and wants his recognition somehow. Then one day, Yu encounters a woman. Although it was the worst possible meeting, he gradually starts to have romantic feelings for her through work and an unexpected development. But ironically enough, she turns out to be the girlfriend of his older brother. Yu begins to realize what he truly treasures and matures as a person as he struggles with this complicated romance and with his older brother and father. love triangle bible romance miniseries sibling rivalry family brother brother relationship office worker"
/8mzzDMoyP7JycYwundjZoj6O06Z.jpg,/c19j3MWj8S8UpIZSibJMp0pAewm.jpg,"[18, 10751]","[3036, 11162, 207089, 207317]",34647,The Nativity,"Drama revealing the human story beneath the classic biblical tale, from the courtship of Mary and Joseph in Nazareth to the birth of Jesus in a Bethlehem stable.",22.707,2010-12-20,8.8,5,"['drama', 'family']","['bible', 'miniseries', 'nativity', 'christmas']",en,"The Nativity drama family Drama revealing the human story beneath the classic biblical tale, from the courtship of Mary and Joseph in Nazareth to the birth of Jesus in a Bethlehem stable. bible miniseries nativity christmas"
/lAVXFxcAbz2O1TinM8rLrKAnHnQ.jpg,/3xJLEhpVEN7aLsqJchbhzGOpRLv.jpg,[10765],"[2343, 186, 5049, 170362, 177912, 192772, 213096, 241580, 271054]",4935,Roar,"Roar is an American television show that originally aired on the Fox network in July 1997. In the year AD 400, a young Irish man, Conor, sets out to rid his land of the invading Romans, but in order to accomplish this, he must unite the Celtic clans.",20.1,1997-07-14,6.7,13,['sci-fi & fantasy'],"['magic', 'christianity', 'ancient rome', 'fantasy world', 'wizard', 'historical drama', '5th century', 'mysticism', 'celtic mythology']",en,"Roar sci-fi & fantasy Roar is an American television show that originally aired on the Fox network in July 1997. In the year AD 400, a young Irish man, Conor, sets out to rid his land of the invading Romans, but in order to accomplish this, he must unite the Celtic clans. magic christianity ancient rome fantasy world wizard historical drama 5th century mysticism celtic mythology"
/zjemCbQkKaN6m8lCVgDIvxEDyDi.jpg,/6Ch7XQyOqMRt3KQEuUZ9OcKiMCt.jpg,"[16, 10762, 10751]","[186, 3036, 10706, 262743, 262745]",99899,The VeggieTales Show,"Bob, Larry and all your Veggie friends return in an all new television series. Bob and Larry use Mr.Nezzer's theatre to put on various performances based on stories from the Bible.",20.084,2019-10-15,10.0,1,"['animation', 'kids', 'family']","['christianity', 'bible', 'spirituality', 'the veggietales show', 'new veggietales']",en,"The VeggieTales Show animation kids family Bob, Larry and all your Veggie friends return in an all new television series. Bob and Larry use Mr.Nezzer's theatre to put on various performances based on stories from the Bible. christianity bible spirituality the veggietales show new veggietales"
/ge3Jm0cNK9SAJwId4Auf27oahLM.jpg,/mVozArOpfessXDPMwA3Q7pBsPmH.jpg,"[35, 16, 10762]","[3036, 6401, 11001, 206315, 220696]",5024,VeggieTales,"American series of children's computer animated films featuring anthropomorphic vegetables in stories conveying moral themes based on Christianity. They frequently retell Biblical stories, sometimes anachronistically reframed, and include humorous references to pop culture in many different eras by putting Veggie spins on them.",19.784,1993-12-21,7.5,17,"['comedy', 'animation', 'kids']","['bible', 'vegetable', 'religion', 'christanity', 'cartoon food']",en,"VeggieTales comedy animation kids American series of children's computer animated films featuring anthropomorphic vegetables in stories conveying moral themes based on Christianity. They frequently retell Biblical stories, sometimes anachronistically reframed, and include humorous references to pop culture in many different eras by putting Veggie spins on them. bible vegetable religion christanity cartoon food"
/qqGvJWr3aLl8BuTDga5fmzEAjc4.jpg,/c8xrpIZoti2iaUJmYBc37hRJCcd.jpg,"[16, 35]","[186, 1253, 5722, 9755, 9914, 173529, 195668, 206834, 210024, 230097, 247346]",102500,Saint☆Young Men,"Jesus Christ and Gautama Buddha, the founders of Christianity and Buddhism, are living together as roommates in a Tokyo apartment while taking a vacation on Earth. The comedy often involves jokes about Christianity, Buddhism, and all things related, as well as the main characters' attempts to hide their identities and understand modern society in Japan.

This is a 2 episode OVA preceding the movie of the same name.",19.679,2012-12-03,8.0,10,"['animation', 'comedy']","['christianity', 'roommate', 'buddha', 'parody', 'slice of life', 'apartment house', 'seinen', 'mischievous children', 'anime', 'jesus christ', 'buddha statue']",ja,"Saint☆Young Men animation comedy Jesus Christ and Gautama Buddha, the founders of Christianity and Buddhism, are living together as roommates in a Tokyo apartment while taking a vacation on Earth. The comedy often involves jokes about Christianity, Buddhism, and all things related, as well as the main characters' attempts to hide their identities and understand modern society in Japan.

This is a 2 episode OVA preceding the movie of the same name. christianity roommate buddha parody slice of life apartment house seinen mischievous children anime jesus christ buddha statue"
/jNmHcPQ3rK1oftbltbaUOgGgnV1.jpg,/1Nofyi3s5uNoEjGk67c89wqvjdd.jpg,[18],"[818, 392, 186, 1228, 10235, 10683, 158718, 163037, 187056, 211206, 228163]",1669,Oranges Are Not the Only Fruit,Seven-year-old Jess is removed from her peculiar Pentecostal home and sent to school.,19.358,1990-01-10,6.7,15,['drama'],"['based on novel or book', 'england', 'christianity', '1970s', 'family relationships', 'coming of age', 'lgbt', 'lgbt teen', 'woman director', 'pentecostalism', 'adopted daughter']",en,Oranges Are Not the Only Fruit drama Seven-year-old Jess is removed from her peculiar Pentecostal home and sent to school. based on novel or book england christianity 1970s family relationships coming of age lgbt lgbt teen woman director pentecostalism adopted daughter
/pYxw8ck12cJYT1ns0zjNAzPjDlz.jpg,/7D803pK31CdEd7PWk7zYVvrBKfb.jpg,"[80, 35]","[11514, 10063, 34004, 170682, 186189, 199236]",87408,My Fellow Citizens,"This drama tells the story of a con man, who gets involved with unexpected incidents, marries a police officer and somehow ends up running to become a member of the National Assembly.",18.508,2019-04-01,5.9,8,"['crime', 'comedy']","['social satire', 'repentance', 'second chance', 'lying', 'hidden identity', 'mad dog']",ko,"My Fellow Citizens crime comedy This drama tells the story of a con man, who gets involved with unexpected incidents, marries a police officer and somehow ends up running to become a member of the National Assembly. social satire repentance second chance lying hidden identity mad dog"
/q62wheS4zE4iLDSpj2OcGeWiYdS.jpg,/90WpWtEAck3ziIVzCOOuNwAcGUe.jpg,"[18, 10765]","[6054, 10235, 11001, 176745, 230097, 264792, 293016]",121422,Huwag Kang Mangamba,"One fateful night, two girls die in an accident but miraculously come back to life at the same time. Bro crosses the paths of Mira, a blind orphan girl, and Joy, a misunderstood teenager, and leads them to renew the faith community of a small town called Hermoso. In the course of their mission to rebuild the church, they also uncover the secret of their identity.",18.446,2021-03-22,2.0,1,"['drama', 'sci-fi & fantasy']","['friendship', 'family relationships', 'religion', 'blind girl', 'jesus christ', 'political', 'melodrama']",tl,"Huwag Kang Mangamba drama sci-fi & fantasy One fateful night, two girls die in an accident but miraculously come back to life at the same time. Bro crosses the paths of Mira, a blind orphan girl, and Joy, a misunderstood teenager, and leads them to renew the faith community of a small town called Hermoso. In the course of their mission to rebuild the church, they also uncover the secret of their identity. friendship family relationships religion blind girl jesus christ political melodrama"
/ut4CJA0ykxXkBPPiJelqeSZ5WQb.jpg,/3jdNa6OJd4gbWNNJibj8XTCb27g.jpg,[18],[157008],55526,The Churchmen,"Five very different students navigate life at the Capuchin seminary, facing tough questions of faith under the guidance of a freethinking priest.",18.371,2012-10-11,7.7,7,['drama'],['catholic church'],fr,"The Churchmen drama Five very different students navigate life at the Capuchin seminary, facing tough questions of faith under the guidance of a freethinking priest. catholic church"
/f7ARZAnmTFfO3l2fMXpKFcCjG8q.jpg,/uOr6OoVh9Q7REqLvD8ISy9mGLdj.jpg,[99],"[516, 3429, 4056, 6158, 6335, 11762, 12400, 18070, 159028, 162766, 172383, 172426, 181905, 236595, 248882]",131561,"The Way Down: God, Greed, and the Cult of Gwen Shamblin","Explore how the late Gwen Shamblin Lara, who founded the controversial Remnant Fellowship Church and created the Christian weight loss program The Weigh Down Workshop, rose to fame as a diet guru and church leader.",18.033,2021-09-30,7.0,7,['documentary'],"['child abuse', 'diet', 'custody battle', 'cult', 'tennessee', 'beaten to death', 'brainwashing', 'religious fundamentalism', 'cult leader', 'religious cult', 'eating disorder', 'weight loss', 'god complex', 'corrupt church', 'false prophet']",en,"The Way Down: God, Greed, and the Cult of Gwen Shamblin documentary Explore how the late Gwen Shamblin Lara, who founded the controversial Remnant Fellowship Church and created the Christian weight loss program The Weigh Down Workshop, rose to fame as a diet guru and church leader. child abuse diet custody battle cult tennessee beaten to death brainwashing religious fundamentalism cult leader religious cult eating disorder weight loss god complex corrupt church false prophet"
/paztbJTw4RiIa2GRGDVkztReLZ7.jpg,/3N3XlOo0WVjR8lF9P8FuU77QQp6.jpg,"[18, 10751]","[6150, 3036, 9706, 11001, 186756]",27758,Greatest Heroes of the Bible,,17.686,1978-11-19,5.0,1,"['drama', 'family']","['faith', 'bible', 'anthology', 'religion', 'old testament']",en,Greatest Heroes of the Bible drama family  faith bible anthology religion old testament
/5P8cJhZtlrOzy7jzNwkcZCXIYje.jpg,/poll79SoUj5Sp7lzItPsH62OAIB.jpg,[18],"[5657, 11162, 157008, 208992]",514,Brides of Christ,"Diane, a young woman growing up in Australia in the mid 1960s, walks away from her fiancé to join a convent after being sure she has a calling to the faith. The Catholic Church and its followers are struggling with huge changes. The Pope has died, there is war in Vietnam and mandatory conscription, there is the Vatican controversy on abortion and contraception, and the changing face of the Church as a whole. Told in six parts, Diane faces her own demons and has to finally decide if she can teach what the Church preaches, or if it's simply impossible for her to reconcile all the contradictions of the faith and uphold her vow of obedience.",17.034,1991-09-04,7.0,4,['drama'],"['australia', 'miniseries', 'catholic church', '1960s']",en,"Brides of Christ drama Diane, a young woman growing up in Australia in the mid 1960s, walks away from her fiancé to join a convent after being sure she has a calling to the faith. The Catholic Church and its followers are struggling with huge changes. The Pope has died, there is war in Vietnam and mandatory conscription, there is the Vatican controversy on abortion and contraception, and the changing face of the Church as a whole. Told in six parts, Diane faces her own demons and has to finally decide if she can teach what the Church preaches, or if it's simply impossible for her to reconcile all the contradictions of the faith and uphold her vow of obedience. australia miniseries catholic church 1960s"
,,[35],"[1499, 11001, 14765, 15285, 193171]",7650,Good News,Good News is an American sitcom that aired on UPN from 1997 to 1998. The series is a spin-off of the UPN series Sparks.,16.909,1997-08-25,0.0,0,['comedy'],"['pastor', 'religion', 'church', 'spin off', 'sitcom']",en,Good News comedy Good News is an American sitcom that aired on UPN from 1997 to 1998. The series is a spin-off of the UPN series Sparks. pastor religion church spin off sitcom
/uN5onDK4R4Tram53ToAS55pl5kY.jpg,/nEQUKQ4R8gkQ1Tlah52pkCuGhYd.jpg,[99],"[2337, 739, 1499, 2943, 11534, 9665, 11162, 15302, 18486, 34094, 165615, 209463, 211206, 234617, 264551]",223430,The Secrets of Hillsong,"With fresh reporting and analysis from journalists, historians and policymakers, go beyond the sensational headlines and behind the velvet rope to examine the church's long pattern of covering up misconduct to protect itself.",15.614,2023-05-19,6.4,7,['documentary'],"['pedophilia', 'sexual abuse', 'pastor', 'sex scandal', 'sexual violence', 'cover-up', 'miniseries', 'evangelical christianity', 'child molester', 'extramarital affair', 'child molestation', 'neo-colonialism', 'pentecostalism', 'megachurch', 'child sexual abuse']",en,"The Secrets of Hillsong documentary With fresh reporting and analysis from journalists, historians and policymakers, go beyond the sensational headlines and behind the velvet rope to examine the church's long pattern of covering up misconduct to protect itself. pedophilia sexual abuse pastor sex scandal sexual violence cover-up miniseries evangelical christianity child molester extramarital affair child molestation neo-colonialism pentecostalism megachurch child sexual abuse"
/bkSvUffRsQLsOvH6eDKwQAijkA1.jpg,/g0LaRPtKSqRSrJO8KwfjRZMftqE.jpg,"[18, 80]","[417, 7116, 164713, 164716]",69874,Der König von St. Pauli,,15.107,1998-01-13,7.4,8,"['drama', 'crime']","['corruption', 'st. pauli', 'hamburg, germany', 'reeperbahn']",de,"Der König von St. Pauli drama crime  corruption st. pauli hamburg, germany reeperbahn"
/bi0nnsQOE4ug5ok4eyZhROs8PPW.jpg,/gOSRh3fMV18SzQzAWDEwTDraa0R.jpg,"[10751, 16, 10759, 10762]","[1160, 3575, 3036, 5049, 11001, 15126]",33749,Friends and Heroes,"Friends and Heroes is a Christian children's program that airs on TBN, Smile of a Child TV, and was also shown on BBC TV. The show is both traditionally animated and computer animated. It takes place from 69 - 71 AD. There are three series each of 13 Episodes: Series 1 is set in Alexandria, Egypt; Series 2 in Jerusalem and Series 3 in Rome. The series was created by Brian D. Brown and Eric J. Danenberg, who also worked on The Storykeepers.",14.977,2007-03-12,10.0,1,"['family', 'animation', 'action & adventure', 'kids']","['egypt', 'jerusalem, israel', 'bible', 'ancient rome', 'religion', 'historical']",en,"Friends and Heroes family animation action & adventure kids Friends and Heroes is a Christian children's program that airs on TBN, Smile of a Child TV, and was also shown on BBC TV. The show is both traditionally animated and computer animated. It takes place from 69 - 71 AD. There are three series each of 13 Episodes: Series 1 is set in Alexandria, Egypt; Series 2 in Jerusalem and Series 3 in Rome. The series was created by Brian D. Brown and Eric J. Danenberg, who also worked on The Storykeepers. egypt jerusalem, israel bible ancient rome religion historical"
/4h75AVTY1yB4NhrEiZ94QiTYIrV.jpg,/BPLPsRvtikxfRRTpxWlVlg4QM4.jpg,[18],"[3571, 3033, 3036, 253695]",79011,St. Peter,"The life of Saint Peter, a reluctant but passionate leader, from the crucifixion of Jesus to his own.",14.186,2005-10-24,0.0,0,['drama'],"['crucifixion', 'apostle', 'bible', 'christian film']",en,"St. Peter drama The life of Saint Peter, a reluctant but passionate leader, from the crucifixion of Jesus to his own. crucifixion apostle bible christian film"
/n3T7X8P1DGKrKEitFmWEZwFWQZL.jpg,/6Z9JC5nrfxBM8wYtXTS5fjrYSnX.jpg,"[16, 10759, 18]","[3036, 14704]",16962,In the Beginning: The Bible Stories,"In the Beginning: The Bible Stories is an anime television series based on The Bible's Hebrew Scriptures created by Osamu Tezuka. The series was a coproduction between Nippon TV, Tezuka's Tezuka Productions, and Italy's government-owned broadcaster, Radiotelevisione Italiana. Although the series was in production during a period of several years in the late 1980s and early 1990s, it was not aired in Japan until 1997, on the satellite channel WOWOW. The series has also been aired on TV in the United States, Italy, Spain and Germany.

In the Beginning marked the fourth time Bible stories formed the basis of a Japanese-animated television series, following the two Superbook series and The Flying House, which were made for Pat Robertson's Christian Broadcasting Network by Tatsunoko Production in the early 1980s.

In the Beginning features episodes devoted to most of the major Bible stories of the Old Testament, including the stories of the Creation, Cain and Abel, Noah's Ark, Abraham and Isaac, Joseph, Moses, David, and Solomon, with the final episode featuring the birth of Jesus Christ. As with the second Superbook series, some stories were stretched out over several episodes. Unlike Superbook and The Flying House, however, no contemporary characters from modern times were inserted into the stories, save for the series mascot and viewpoint character, Roco the fox .",14.018,1997-04-01,10.0,1,"['animation', 'action & adventure', 'drama']","['bible', 'ancient world']",ja,"In the Beginning: The Bible Stories animation action & adventure drama In the Beginning: The Bible Stories is an anime television series based on The Bible's Hebrew Scriptures created by Osamu Tezuka. The series was a coproduction between Nippon TV, Tezuka's Tezuka Productions, and Italy's government-owned broadcaster, Radiotelevisione Italiana. Although the series was in production during a period of several years in the late 1980s and early 1990s, it was not aired in Japan until 1997, on the satellite channel WOWOW. The series has also been aired on TV in the United States, Italy, Spain and Germany.

In the Beginning marked the fourth time Bible stories formed the basis of a Japanese-animated television series, following the two Superbook series and The Flying House, which were made for Pat Robertson's Christian Broadcasting Network by Tatsunoko Production in the early 1980s.

In the Beginning features episodes devoted to most of the major Bible stories of the Old Testament, including the stories of the Creation, Cain and Abel, Noah's Ark, Abraham and Isaac, Joseph, Moses, David, and Solomon, with the final episode featuring the birth of Jesus Christ. As with the second Superbook series, some stories were stretched out over several episodes. Unlike Superbook and The Flying House, however, no contemporary characters from modern times were inserted into the stories, save for the series mascot and viewpoint character, Roco the fox . bible ancient world"
/ky0NmOwFqeMO8n2pUheGI7GE4co.jpg,/ne2ZC7JLXrwhto3XCEd5zgHtWgr.jpg,[18],"[818, 6150, 186, 3036, 11001, 11162]",27440,The Word,"A document is discovered that appears to be an ancient eyewitness account of the life of Jesus Christ. A public relations executive is hired to publicize this document as a new version of the Bible, but he finds himself enmeshed in controversy and intrigue.",12.828,1978-11-12,7.0,2,['drama'],"['based on novel or book', 'faith', 'christianity', 'bible', 'religion', 'miniseries']",en,"The Word drama A document is discovered that appears to be an ancient eyewitness account of the life of Jesus Christ. A public relations executive is hired to publicize this document as a new version of the Bible, but he finds himself enmeshed in controversy and intrigue. based on novel or book faith christianity bible religion miniseries"
/hdKGOn4lTasuYM6cA4AAOpsc1ER.jpg,/AbJXDjWk4YMZ08RS4avjRilsQ1d.jpg,"[18, 10751, 37]","[9840, 258703, 305941, 313730]",221151,A Thousand Tomorrows,"""A Thousand Tomorrows"" tells the story of bull rider Cody Gunner and the great price he would pay for a handful of seasons, a mere thousand tomorrows, with the one he loves more than life.",12.608,2023-02-24,7.5,2,"['drama', 'family', 'western']","['romance', 'christian', 'western', 'contemporary']",en,"A Thousand Tomorrows drama family western ""A Thousand Tomorrows"" tells the story of bull rider Cody Gunner and the great price he would pay for a handful of seasons, a mere thousand tomorrows, with the one he loves more than life. romance christian western contemporary"
,,[35],"[188660, 193171]",4722,Hallelujah!,"Hallelujah! was a British sitcom made by Yorkshire Television for the ITV network and was broadcast from April 1983 to December 1984.

The series was set in a Salvation Army citadel in the fictional Yorkshire town of Brigthorpe during series 1. Captain Emily Ridley has been posted there, having been an active member of the Salvation Army for 42 years. Despite the town and residents being seemingly pleasant, Emily is determined to flush out sin from behind the net curtains. Assisting Emily are her niece Alice Meredith.

The programme was a repeat collaboration between Hird and the creator Dick Sharples, having worked together on the comedy series In Loving Memory between 1979 and 1986.

The show even featured guest appearances from guest stars like Hird's Last of the Summer Wine co-star actor Michael Aldridge and television presenter & Countdown Legend Richard Whiteley Himself.",12.592,1981-06-03,6.7,3,['comedy'],"['salvation army', 'sitcom']",en,"Hallelujah! comedy Hallelujah! was a British sitcom made by Yorkshire Television for the ITV network and was broadcast from April 1983 to December 1984.

The series was set in a Salvation Army citadel in the fictional Yorkshire town of Brigthorpe during series 1. Captain Emily Ridley has been posted there, having been an active member of the Salvation Army for 42 years. Despite the town and residents being seemingly pleasant, Emily is determined to flush out sin from behind the net curtains. Assisting Emily are her niece Alice Meredith.

The programme was a repeat collaboration between Hird and the creator Dick Sharples, having worked together on the comedy series In Loving Memory between 1979 and 1986.

The show even featured guest appearances from guest stars like Hird's Last of the Summer Wine co-star actor Michael Aldridge and television presenter & Countdown Legend Richard Whiteley Himself. salvation army sitcom"
/2rwhdxS8k9EnqwcFnlHe2TXt2pw.jpg,/uCE8adCp0GbkWVI3NR3RSfbC9vZ.jpg,[35],"[254, 10093, 14780, 157008, 317819, 321117]",96187,Un curé de choc,,12.103,1974-07-22,5.0,1,['comedy'],"['france', 'priest', 'investigator', 'catholic church', 'french', '70s']",fr,Un curé de choc comedy  france priest investigator catholic church french 70s
/16YzguvPjkolCmqwhB08FAj7RY1.jpg,/vBLFg3opbhFzL4SGyObNZmA8iNj.jpg,[99],"[516, 3012, 716, 717, 2637, 8782, 11161, 157008, 157241, 161207, 172391, 220024]",100849,Revelation,"In a world television first, Revelation takes cameras into the criminal trials of notorious Catholic priests accused of sex crimes against children. Through a series of extraordinary interviews filmed during the trials, Revelation uncovers the secret lives and motivations of some of the most reviled men of modern times. How does a man of God become a predator of children? Revelation culminates in the Vatican with the story of a high ranking Cardinal accused of abusing boys in an orphanage in Australia. Across three compelling episodes Revelation presents the deepest portrayal of the culture and system that protected perpetrators of heinous crimes against children.",10.573,2020-03-17,8.5,4,['documentary'],"['child abuse', 'court case', 'vatican', 'pope', 'bishop', 'pedophile priest', 'paedophilia', 'catholic church', 'criminal investigation', 'catholicism', 'catholic priest', 'roman catholic church']",en,"Revelation documentary In a world television first, Revelation takes cameras into the criminal trials of notorious Catholic priests accused of sex crimes against children. Through a series of extraordinary interviews filmed during the trials, Revelation uncovers the secret lives and motivations of some of the most reviled men of modern times. How does a man of God become a predator of children? Revelation culminates in the Vatican with the story of a high ranking Cardinal accused of abusing boys in an orphanage in Australia. Across three compelling episodes Revelation presents the deepest portrayal of the culture and system that protected perpetrators of heinous crimes against children. child abuse court case vatican pope bishop pedophile priest paedophilia catholic church criminal investigation catholicism catholic priest roman catholic church"
/5L78PIj4bZRUTCCDm5opTEgi19s.jpg,/dNsJPfMZuhVoFTyIneZchsMxnSW.jpg,[99],"[536, 1739, 2433, 11704, 10939, 12425, 13015, 18070, 161207, 173643, 187197, 191726, 215036, 220890, 229158]",196116,A History of Antisemitism,"A detailed account of the two millennia of intolerance and persecution suffered by the Jews, from antiquity to the present day.",9.639,2022-04-12,6.5,4,['documentary'],"['israel', 'holocaust (shoah)', 'jew persecution', 'judaism', 'holocaust (shoah) survivor', 'racism', 'terrorism', 'religious fundamentalism', 'catholicism', 'russian history', 'jewish culture', 'nazism', 'state crimes', 'religious persecution', 'european history']",fr,"A History of Antisemitism documentary A detailed account of the two millennia of intolerance and persecution suffered by the Jews, from antiquity to the present day. israel holocaust (shoah) jew persecution judaism holocaust (shoah) survivor racism terrorism religious fundamentalism catholicism russian history jewish culture nazism state crimes religious persecution european history"
/c9q9vNrDTAZNpfvgLKxVRNX9awH.jpg,/3bdxncan9iyCtQkgy1NwILR6h9A.jpg,"[18, 10759]",[3036],69697,Samson and Delilah,"Samson is a courageous man, strong, fearless, a Hebrew who fights many armies of his people enemies, and savage beasts; also, he keeps to himself the mysterious secret of his strength. He was born as the promise of being the rescuer of his people who were oppressed and persecuted.",9.599,2011-01-04,6.4,10,"['drama', 'action & adventure']",['bible'],pt,"Samson and Delilah drama action & adventure Samson is a courageous man, strong, fearless, a Hebrew who fights many armies of his people enemies, and savage beasts; also, he keeps to himself the mysterious secret of his strength. He was born as the promise of being the rescuer of his people who were oppressed and persecuted. bible"
/eBtRYkrOjnkhs6CVtpn6NzP6XV0.jpg,/ly7BAW6A7qTRrFkGFVl1eTaFY6V.jpg,[18],"[186, 189138, 236173]",82207,Reformation,"500 years ago, a revolutionary priest named Martin Luther changed the face of Christendom and the path of European civilization forever.",9.184,2017-10-30,0.0,0,['drama'],"['christianity', 'reformation', 'martin luther']",de,"Reformation drama 500 years ago, a revolutionary priest named Martin Luther changed the face of Christendom and the path of European civilization forever. christianity reformation martin luther"
,,[],"[3065, 9706, 11001, 232917]",12909,This Is the Life,"This Is the Life is an American Christian television dramatic series. This anthology series aired in syndication from the 1950s through the 1980s. The series was originally produced by the Lutheran Church - Missouri Synod, and distributed by the International Lutheran Laymen's League.  It spun off from an earlier series called The Fisher Family, with Nelson Leigh as Pastor Martin being the transitional character and in the same suburban town setting.",9.089,,0.0,0,,"['minister', 'anthology', 'religion', 'orthodox christianity']",en,"This Is the Life  This Is the Life is an American Christian television dramatic series. This anthology series aired in syndication from the 1950s through the 1980s. The series was originally produced by the Lutheran Church - Missouri Synod, and distributed by the International Lutheran Laymen's League.  It spun off from an earlier series called The Fisher Family, with Nelson Leigh as Pastor Martin being the transitional character and in the same suburban town setting. minister anthology religion orthodox christianity"
/70ievisrmAY7sEd7oyw8LKNKH4Z.jpg,/t7xlB9azkky1awaMezhDXiY1s5D.jpg,[18],"[186, 6349, 192772, 206919, 208596, 256427, 262205, 311746]",218841,War of Letters,"10th century, the most powerful state in Europe rests on a terrible secret that may threaten the very foundations of Christianity. Captured between political intrigues and warrior battles the young prince Bayan is searching for an ancient alphabet that could save his doomed love or his kingdom. A medieval mystery drama about the birth of the Cyrillic alphabet.",8.965,2023-01-15,5.5,2,['drama'],"['christianity', 'bulgaria', 'historical drama', 'alphabet', 'byzantine empire', 'bulgarian history', 'letters', 'cyrillic alphabet']",bg,"War of Letters drama 10th century, the most powerful state in Europe rests on a terrible secret that may threaten the very foundations of Christianity. Captured between political intrigues and warrior battles the young prince Bayan is searching for an ancient alphabet that could save his doomed love or his kingdom. A medieval mystery drama about the birth of the Cyrillic alphabet. christianity bulgaria historical drama alphabet byzantine empire bulgarian history letters cyrillic alphabet"
,/uVNmi4mLToN4lEwUX0xcFsi8tQf.jpg,[99],"[11001, 230097]",40963,2000 Years of Christianity,2000 Jahre Christentum is a German documentary series on the history of Christianity prior to the year 1999.,8.474,1999-11-07,8.0,1,['documentary'],"['religion', 'jesus christ']",de,2000 Years of Christianity documentary 2000 Jahre Christentum is a German documentary series on the history of Christianity prior to the year 1999. religion jesus christ
